,country,year,life expectancy,continent,fertility,total_population
9900,Tonga,1950,57.83,Australia and Oceania,7.33,47220.0
9901,Tonga,1951,58.0,Australia and Oceania,7.32,49311.0
9902,Tonga,1952,58.35,Australia and Oceania,7.3,51171.0
9903,Tonga,1953,58.7,Australia and Oceania,7.29,52784.0
9904,Tonga,1954,59.05,Australia and Oceania,7.29,54154.0
9905,Tonga,1955,59.41,Australia and Oceania,7.29,55324.0
9906,Tonga,1956,59.77,Australia and Oceania,7.31,56366.0
9907,Tonga,1957,60.12,Australia and Oceania,7.33,57386.0
9908,Tonga,1958,60.48,Australia and Oceania,7.35,58508.0
9909,Tonga,1959,60.84,Australia and Oceania,7.36,59874.0
9910,Tonga,1960,61.2,Australia and Oceania,7.36,61600.0
9911,Tonga,1961,61.56,Australia and Oceania,7.35,63740.0
9912,Tonga,1962,61.91,Australia and Oceania,7.3,66255.0
9913,Tonga,1963,62.26,Australia and Oceania,7.23,69000.0
9914,Tonga,1964,62.6,Australia and Oceania,7.12,71757.0
9915,Tonga,1965,62.94,Australia and Oceania,6.97,74363.0
9916,Tonga,1966,63.27,Australia and Oceania,6.8,76787.0
9917,Tonga,1967,63.61,Australia and Oceania,6.59,79048.0
9918,Tonga,1968,63.93,Australia and Oceania,6.37,81096.0
9919,Tonga,1969,64.26,Australia and Oceania,6.15,82879.0
9920,Tonga,1970,64.58,Australia and Oceania,5.94,84370.0
9921,Tonga,1971,64.88,Australia and Oceania,5.76,85520.0
9922,Tonga,1972,65.17,Australia and Oceania,5.62,86349.0
9923,Tonga,1973,65.44,Australia and Oceania,5.51,86985.0
9924,Tonga,1974,65.69,Australia and Oceania,5.45,87609.0
9925,Tonga,1975,65.93,Australia and Oceania,5.43,88347.0
9926,Tonga,1976,66.16,Australia and Oceania,5.44,89258.0
9927,Tonga,1977,66.39,Australia and Oceania,5.47,90296.0
9928,Tonga,1978,66.61,Australia and Oceania,5.51,91360.0
9929,Tonga,1979,66.84,Australia and Oceania,5.54,92299.0
9930,Tonga,1980,67.08,Australia and Oceania,5.55,93007.0
9931,Tonga,1981,67.32,Australia and Oceania,5.53,93452.0
9932,Tonga,1982,67.56,Australia and Oceania,5.48,93683.0
9933,Tonga,1983,67.8,Australia and Oceania,5.39,93775.0
9934,Tonga,1984,68.04,Australia and Oceania,5.27,93838.0
9935,Tonga,1985,68.27,Australia and Oceania,5.13,93953.0
9936,Tonga,1986,68.48,Australia and Oceania,4.99,94147.0
9937,Tonga,1987,68.67,Australia and Oceania,4.86,94399.0
9938,Tonga,1988,68.83,Australia and Oceania,4.76,94680.0
9939,Tonga,1989,68.98,Australia and Oceania,4.69,94943.0
9940,Tonga,1990,69.1,Australia and Oceania,4.64,95152.0
9941,Tonga,1991,69.3,Australia and Oceania,4.61,95304.0
9942,Tonga,1992,69.4,Australia and Oceania,4.58,95421.0
9943,Tonga,1993,69.5,Australia and Oceania,4.55,95532.0
9944,Tonga,1994,69.5,Australia and Oceania,4.5,95678.0
9945,Tonga,1995,69.6,Australia and Oceania,4.45,95889.0
9946,Tonga,1996,69.7,Australia and Oceania,4.39,96174.0
9947,Tonga,1997,69.7,Australia and Oceania,4.34,96526.0
9948,Tonga,1998,69.7,Australia and Oceania,4.3,96937.0
9949,Tonga,1999,69.6,Australia and Oceania,4.27,97398.0
9950,Tonga,2000,69.6,Australia and Oceania,4.25,97898.0
9951,Tonga,2001,69.6,Australia and Oceania,4.24,98434.0
9952,Tonga,2002,69.7,Australia and Oceania,4.22,99005.0
9953,Tonga,2003,69.6,Australia and Oceania,4.2,99606.0
9954,Tonga,2004,69.8,Australia and Oceania,4.18,100226.0
9955,Tonga,2005,70.0,Australia and Oceania,4.14,100858.0
9956,Tonga,2006,70.1,Australia and Oceania,4.1,101507.0
9957,Tonga,2007,70.2,Australia and Oceania,4.06,102169.0
9958,Tonga,2008,70.3,Australia and Oceania,4.01,102816.0
9959,Tonga,2009,68.6,Australia and Oceania,3.96,103416.0
9960,Tonga,2010,70.7,Australia and Oceania,3.91,103947.0
9961,Tonga,2011,70.8,Australia and Oceania,3.86,104392.0
9962,Tonga,2012,71.0,Australia and Oceania,3.82,104769.0
9963,Tonga,2013,71.2,Australia and Oceania,3.77,105139.0
9964,Tonga,2014,71.3,Australia and Oceania,3.72,105586.0
9965,Tonga,2015,71.5,Australia and Oceania,3.68,106170.0
9966,Trinidad and Tobago,1950,57.11,North America,5.28,645628.0
9967,Trinidad and Tobago,1951,57.36,North America,5.28,658830.0
9968,Trinidad and Tobago,1952,57.85,North America,5.29,675742.0
9969,Trinidad and Tobago,1953,58.39,North America,5.31,695467.0
9970,Trinidad and Tobago,1954,58.98,North America,5.32,717161.0
9971,Trinidad and Tobago,1955,59.61,North America,5.33,740036.0
9972,Trinidad and Tobago,1956,60.27,North America,5.34,763355.0
9973,Trinidad and Tobago,1957,60.97,North America,5.34,786438.0
9974,Trinidad and Tobago,1958,61.68,North America,5.34,808663.0
9975,Trinidad and Tobago,1959,62.38,North America,5.32,829489.0
9976,Trinidad and Tobago,1960,63.07,North America,5.26,848481.0
9977,Trinidad and Tobago,1961,63.68,North America,5.18,865356.0
9978,Trinidad and Tobago,1962,64.2,North America,5.05,880019.0
9979,Trinidad and Tobago,1963,64.63,North America,4.87,892571.0
9980,Trinidad and Tobago,1964,64.94,North America,4.66,903272.0
9981,Trinidad and Tobago,1965,65.17,North America,4.43,912419.0
9982,Trinidad and Tobago,1966,65.31,North America,4.2,919902.0
9983,Trinidad and Tobago,1967,65.41,North America,3.99,925918.0
9984,Trinidad and Tobago,1968,65.5,North America,3.8,931466.0
9985,Trinidad and Tobago,1969,65.6,North America,3.66,937846.0
9986,Trinidad and Tobago,1970,65.73,North America,3.55,945996.0
9987,Trinidad and Tobago,1971,65.91,North America,3.48,956364.0
9988,Trinidad and Tobago,1972,66.11,North America,3.43,968742.0
9989,Trinidad and Tobago,1973,66.33,North America,3.39,982594.0
9990,Trinidad and Tobago,1974,66.57,North America,3.35,997052.0
9991,Trinidad and Tobago,1975,66.83,North America,3.31,1011487.0
9992,Trinidad and Tobago,1976,67.08,North America,3.29,1025655.0
9993,Trinidad and Tobago,1977,67.33,North America,3.27,1039757.0
9994,Trinidad and Tobago,1978,67.54,North America,3.27,1054109.0
9995,Trinidad and Tobago,1979,67.73,North America,3.28,1069199.0
9996,Trinidad and Tobago,1980,67.89,North America,3.28,1085308.0
9997,Trinidad and Tobago,1981,68.03,North America,3.28,1102562.0
9998,Trinidad and Tobago,1982,68.16,North America,3.26,1120610.0
9999,Trinidad and Tobago,1983,68.28,North America,3.22,1138673.0
10000,Trinidad and Tobago,1984,68.39,North America,3.15,1155701.0
10001,Trinidad and Tobago,1985,68.5,North America,3.06,1170935.0
10002,Trinidad and Tobago,1986,68.62,North America,2.95,1184053.0
10003,Trinidad and Tobago,1987,68.74,North America,2.83,1195243.0
10004,Trinidad and Tobago,1988,68.87,North America,2.7,1204890.0
10005,Trinidad and Tobago,1989,68.98,North America,2.57,1213625.0
10006,Trinidad and Tobago,1990,69.1,North America,2.45,1221904.0
10007,Trinidad and Tobago,1991,69.3,North America,2.34,1229906.0
10008,Trinidad and Tobago,1992,69.2,North America,2.23,1237486.0
10009,Trinidad and Tobago,1993,69.3,North America,2.13,1244410.0
10010,Trinidad and Tobago,1994,69.2,North America,2.04,1250316.0
10011,Trinidad and Tobago,1995,69.3,North America,1.96,1255001.0
10012,Trinidad and Tobago,1996,69.3,North America,1.9,1258365.0
10013,Trinidad and Tobago,1997,69.4,North America,1.84,1260677.0
10014,Trinidad and Tobago,1998,69.6,North America,1.8,1262544.0
10015,Trinidad and Tobago,1999,69.3,North America,1.77,1264781.0
10016,Trinidad and Tobago,2000,69.5,North America,1.75,1267980.0
10017,Trinidad and Tobago,2001,69.8,North America,1.74,1272383.0
10018,Trinidad and Tobago,2002,69.9,North America,1.74,1277840.0
10019,Trinidad and Tobago,2003,70.4,North America,1.75,1284052.0
10020,Trinidad and Tobago,2004,70.9,North America,1.76,1290535.0
10021,Trinidad and Tobago,2005,71.1,North America,1.77,1296933.0
10022,Trinidad and Tobago,2006,71.3,North America,1.78,1303141.0
10023,Trinidad and Tobago,2007,71.5,North America,1.79,1309260.0
10024,Trinidad and Tobago,2008,71.7,North America,1.8,1315372.0
10025,Trinidad and Tobago,2009,71.8,North America,1.8,1321624.0
10026,Trinidad and Tobago,2010,71.8,North America,1.8,1328095.0
10027,Trinidad and Tobago,2011,71.9,North America,1.8,1334790.0
10028,Trinidad and Tobago,2012,72.0,North America,1.8,1341579.0
10029,Trinidad and Tobago,2013,72.1,North America,1.8,1348240.0
10030,Trinidad and Tobago,2014,72.3,North America,1.8,1354483.0
10031,Trinidad and Tobago,2015,72.4,North America,1.79,1360088.0
10032,Tunisia,1950,38.86,Africa,6.74,3605310.0
10033,Tunisia,1951,39.03,Africa,6.74,3696457.0
10034,Tunisia,1952,39.33,Africa,6.73,3773357.0
10035,Tunisia,1953,39.68,Africa,6.74,3838499.0
10036,Tunisia,1954,40.06,Africa,6.75,3894386.0
10037,Tunisia,1955,40.48,Africa,6.78,3943533.0
10038,Tunisia,1956,40.94,Africa,6.82,3988481.0
10039,Tunisia,1957,41.43,Africa,6.87,4031786.0
10040,Tunisia,1958,41.97,Africa,6.93,4075967.0
10041,Tunisia,1959,42.56,Africa,6.99,4123437.0
10042,Tunisia,1960,43.2,Africa,7.04,4176266.0
10043,Tunisia,1961,43.89,Africa,7.09,4235936.0
10044,Tunisia,1962,44.65,Africa,7.12,4303130.0
10045,Tunisia,1963,45.47,Africa,7.13,4377636.0
10046,Tunisia,1964,46.35,Africa,7.11,4458609.0
10047,Tunisia,1965,47.31,Africa,7.06,4545340.0
10048,Tunisia,1966,48.33,Africa,6.98,4638271.0
10049,Tunisia,1967,49.42,Africa,6.87,4737633.0
10050,Tunisia,1968,50.56,Africa,6.74,4842166.0
10051,Tunisia,1969,51.74,Africa,6.59,4950153.0
10052,Tunisia,1970,52.94,Africa,6.44,5060393.0
10053,Tunisia,1971,54.16,Africa,6.29,5172692.0
10054,Tunisia,1972,55.37,Africa,6.16,5287548.0
10055,Tunisia,1973,56.57,Africa,6.05,5405354.0
10056,Tunisia,1974,57.75,Africa,5.95,5526768.0
10057,Tunisia,1975,58.9,Africa,5.87,5652478.0
10058,Tunisia,1976,60.03,Africa,5.79,5781793.0
10059,Tunisia,1977,61.15,Africa,5.71,5915006.0
10060,Tunisia,1978,62.27,Africa,5.61,6054914.0
10061,Tunisia,1979,63.36,Africa,5.49,6205210.0
10062,Tunisia,1980,64.41,Africa,5.35,6368169.0
10063,Tunisia,1981,65.4,Africa,5.19,6545025.0
10064,Tunisia,1982,66.31,Africa,5.02,6733958.0
10065,Tunisia,1983,67.13,Africa,4.83,6930390.0
10066,Tunisia,1984,67.87,Africa,4.65,7127943.0
10067,Tunisia,1985,68.56,Africa,4.45,7321877.0
10068,Tunisia,1986,69.2,Africa,4.27,7509750.0
10069,Tunisia,1987,69.83,Africa,4.08,7692246.0
10070,Tunisia,1988,70.48,Africa,3.89,7871460.0
10071,Tunisia,1989,71.13,Africa,3.71,8050936.0
10072,Tunisia,1990,71.8,Africa,3.54,8232797.0
10073,Tunisia,1991,72.0,Africa,3.36,8417689.0
10074,Tunisia,1992,72.2,Africa,3.19,8603226.0
10075,Tunisia,1993,72.2,Africa,3.01,8784888.0
10076,Tunisia,1994,72.5,Africa,2.84,8956590.0
10077,Tunisia,1995,72.9,Africa,2.68,9113972.0
10078,Tunisia,1996,73.4,Africa,2.52,9256036.0
10079,Tunisia,1997,73.9,Africa,2.39,9384151.0
10080,Tunisia,1998,74.3,Africa,2.28,9499387.0
10081,Tunisia,1999,74.7,Africa,2.18,9603733.0
10082,Tunisia,2000,75.0,Africa,2.11,9699192.0
10083,Tunisia,2001,75.3,Africa,2.07,9785665.0
10084,Tunisia,2002,75.5,Africa,2.04,9864207.0
10085,Tunisia,2003,75.7,Africa,2.03,9939478.0
10086,Tunisia,2004,76.0,Africa,2.02,10017439.0
10087,Tunisia,2005,76.2,Africa,2.03,10102477.0
10088,Tunisia,2006,76.4,Africa,2.03,10196441.0
10089,Tunisia,2007,76.6,Africa,2.04,10298717.0
10090,Tunisia,2008,76.8,Africa,2.04,10408091.0
10091,Tunisia,2009,77.0,Africa,2.05,10522214.0
10092,Tunisia,2010,77.1,Africa,2.04,10639194.0
10093,Tunisia,2011,77.2,Africa,2.04,10758870.0
10094,Tunisia,2012,77.4,Africa,2.02,10881450.0
10095,Tunisia,2013,77.5,Africa,2.01,11005706.0
10096,Tunisia,2014,77.6,Africa,1.99,11130154.0
10097,Tunisia,2015,77.6,Africa,1.97,11253554.0
10098,Turkey,1950,40.94,Asia,6.67,21238496.0
10099,Turkey,1951,41.2,Asia,6.66,21806355.0
10100,Turkey,1952,41.68,Asia,6.64,22393931.0
10101,Turkey,1953,42.2,Asia,6.61,22999018.0
10102,Turkey,1954,42.76,Asia,6.58,23619469.0
10103,Turkey,1955,43.35,Asia,6.54,24253200.0
10104,Turkey,1956,43.99,Asia,6.5,24898170.0
10105,Turkey,1957,44.67,Asia,6.46,25552398.0
10106,Turkey,1958,45.38,Asia,6.41,26214022.0
10107,Turkey,1959,46.13,Asia,6.36,26881379.0
10108,Turkey,1960,46.91,Asia,6.3,27553280.0
10109,Turkey,1961,47.71,Asia,6.24,28229291.0
10110,Turkey,1962,48.52,Asia,6.18,28909985.0
10111,Turkey,1963,49.35,Asia,6.1,29597047.0
10112,Turkey,1964,50.15,Asia,6.03,30292969.0
10113,Turkey,1965,50.96,Asia,5.95,31000167.0
10114,Turkey,1966,51.74,Asia,5.87,31718266.0
10115,Turkey,1967,52.48,Asia,5.8,32448404.0
10116,Turkey,1968,53.21,Asia,5.72,33196289.0
10117,Turkey,1969,53.91,Asia,5.64,33969201.0
10118,Turkey,1970,54.59,Asia,5.56,34772031.0
10119,Turkey,1971,55.27,Asia,5.48,35608079.0
10120,Turkey,1972,55.96,Asia,5.38,36475356.0
10121,Turkey,1973,56.65,Asia,5.26,37366922.0
10122,Turkey,1974,57.36,Asia,5.14,38272701.0
10123,Turkey,1975,58.08,Asia,5.01,39185637.0
10124,Turkey,1976,58.81,Asia,4.87,40100696.0
10125,Turkey,1977,59.55,Asia,4.74,41020211.0
10126,Turkey,1978,60.29,Asia,4.61,41953105.0
10127,Turkey,1979,61.03,Asia,4.48,42912350.0
10128,Turkey,1980,61.74,Asia,4.36,43905790.0
10129,Turkey,1981,62.45,Asia,4.24,44936836.0
10130,Turkey,1982,63.15,Asia,4.11,45997940.0
10131,Turkey,1983,63.82,Asia,3.98,47072603.0
10132,Turkey,1984,64.49,Asia,3.84,48138191.0
10133,Turkey,1985,65.15,Asia,3.7,49178079.0
10134,Turkey,1986,65.76,Asia,3.56,50187091.0
10135,Turkey,1987,66.37,Asia,3.43,51168841.0
10136,Turkey,1988,66.96,Asia,3.3,52126497.0
10137,Turkey,1989,67.53,Asia,3.18,53066569.0
10138,Turkey,1990,68.1,Asia,3.08,53994605.0
10139,Turkey,1991,68.5,Asia,2.99,54909508.0
10140,Turkey,1992,69.2,Asia,2.91,55811134.0
10141,Turkey,1993,69.7,Asia,2.84,56707454.0
10142,Turkey,1994,69.8,Asia,2.77,57608769.0
10143,Turkey,1995,70.0,Asia,2.72,58522320.0
10144,Turkey,1996,70.6,Asia,2.66,59451488.0
10145,Turkey,1997,71.2,Asia,2.61,60394104.0
10146,Turkey,1998,72.0,Asia,2.56,61344874.0
10147,Turkey,1999,71.5,Asia,2.51,62295617.0
10148,Turkey,2000,73.8,Asia,2.45,63240157.0
10149,Turkey,2001,74.4,Asia,2.4,64182694.0
10150,Turkey,2002,75.1,Asia,2.36,65125766.0
10151,Turkey,2003,75.1,Asia,2.31,66060121.0
10152,Turkey,2004,75.8,Asia,2.27,66973561.0
10153,Turkey,2005,76.2,Asia,2.23,67860617.0
10154,Turkey,2006,76.7,Asia,2.2,68704721.0
10155,Turkey,2007,77.4,Asia,2.17,69515492.0
10156,Turkey,2008,77.8,Asia,2.15,70344357.0
10157,Turkey,2009,78.5,Asia,2.12,71261307.0
10158,Turkey,2010,78.8,Asia,2.1,72310416.0
10159,Turkey,2011,78.8,Asia,2.08,73517002.0
10160,Turkey,2012,79.1,Asia,2.06,74849187.0
10161,Turkey,2013,78.8,Asia,2.04,76223639.0
10162,Turkey,2014,79.1,Asia,2.02,77523788.0
10163,Turkey,2015,79.2,Asia,2.0,78665830.0
10164,Turkmenistan,1950,50.66,Asia,6.22,1211000.0
10165,Turkmenistan,1951,50.89,Asia,6.14,1228378.0
10166,Turkmenistan,1952,51.34,Asia,6.0,1252660.0
10167,Turkmenistan,1953,51.79,Asia,5.91,1282584.0
10168,Turkmenistan,1954,52.25,Asia,5.87,1317126.0
10169,Turkmenistan,1955,52.69,Asia,5.88,1355501.0
10170,Turkmenistan,1956,53.14,Asia,5.93,1397172.0
10171,Turkmenistan,1957,53.58,Asia,6.02,1441843.0
10172,Turkmenistan,1958,54.03,Asia,6.14,1489418.0
10173,Turkmenistan,1959,54.47,Asia,6.28,1539955.0
10174,Turkmenistan,1960,54.91,Asia,6.42,1593501.0
10175,Turkmenistan,1961,55.36,Asia,6.54,1649914.0
10176,Turkmenistan,1962,55.82,Asia,6.63,1708711.0
10177,Turkmenistan,1963,56.27,Asia,6.67,1769008.0
10178,Turkmenistan,1964,56.72,Asia,6.66,1829697.0
10179,Turkmenistan,1965,57.17,Asia,6.62,1890000.0
10180,Turkmenistan,1966,57.61,Asia,6.55,1949425.0
10181,Turkmenistan,1967,58.02,Asia,6.47,2008148.0
10182,Turkmenistan,1968,58.42,Asia,6.4,2066889.0
10183,Turkmenistan,1969,58.8,Asia,6.35,2126749.0
10184,Turkmenistan,1970,59.15,Asia,6.3,2188499.0
10185,Turkmenistan,1971,59.46,Asia,6.25,2252386.0
10186,Turkmenistan,1972,59.74,Asia,6.18,2318070.0
10187,Turkmenistan,1973,60.01,Asia,6.07,2385039.0
10188,Turkmenistan,1974,60.25,Asia,5.94,2452528.0
10189,Turkmenistan,1975,60.49,Asia,5.78,2520002.0
10190,Turkmenistan,1976,60.73,Asia,5.61,2587417.0
10191,Turkmenistan,1977,61.0,Asia,5.44,2655036.0
10192,Turkmenistan,1978,61.28,Asia,5.28,2723006.0
10193,Turkmenistan,1979,61.58,Asia,5.14,2791575.0
10194,Turkmenistan,1980,61.9,Asia,5.01,2861000.0
10195,Turkmenistan,1981,62.24,Asia,4.92,2931343.0
10196,Turkmenistan,1982,62.57,Asia,4.84,3002785.0
10197,Turkmenistan,1983,62.89,Asia,4.77,3075867.0
10198,Turkmenistan,1984,63.18,Asia,4.72,3151262.0
10199,Turkmenistan,1985,63.44,Asia,4.67,3229499.0
10200,Turkmenistan,1986,63.63,Asia,4.62,3310059.0
10201,Turkmenistan,1987,63.77,Asia,4.57,3392823.0
10202,Turkmenistan,1988,63.85,Asia,4.51,3479088.0
10203,Turkmenistan,1989,63.89,Asia,4.44,3570558.0
10204,Turkmenistan,1990,63.9,Asia,4.35,3668000.0
10205,Turkmenistan,1991,63.5,Asia,4.22,3772350.0
10206,Turkmenistan,1992,63.5,Asia,4.07,3881973.0
10207,Turkmenistan,1993,63.5,Asia,3.9,3991917.0
10208,Turkmenistan,1994,63.4,Asia,3.71,4095512.0
10209,Turkmenistan,1995,63.3,Asia,3.51,4188010.0
10210,Turkmenistan,1996,63.2,Asia,3.33,4267690.0
10211,Turkmenistan,1997,63.2,Asia,3.16,4335991.0
10212,Turkmenistan,1998,63.3,Asia,3.02,4395293.0
10213,Turkmenistan,1999,63.5,Asia,2.91,4449427.0
10214,Turkmenistan,2000,63.7,Asia,2.84,4501419.0
10215,Turkmenistan,2001,64.1,Asia,2.78,4551762.0
10216,Turkmenistan,2002,64.4,Asia,2.74,4600172.0
10217,Turkmenistan,2003,64.8,Asia,2.7,4648036.0
10218,Turkmenistan,2004,65.3,Asia,2.66,4696876.0
10219,Turkmenistan,2005,65.8,Asia,2.62,4747839.0
10220,Turkmenistan,2006,66.3,Asia,2.57,4801594.0
10221,Turkmenistan,2007,66.8,Asia,2.52,4858235.0
10222,Turkmenistan,2008,67.2,Asia,2.48,4917541.0
10223,Turkmenistan,2009,67.6,Asia,2.45,4978960.0
10224,Turkmenistan,2010,68.1,Asia,2.41,5041995.0
10225,Turkmenistan,2011,68.5,Asia,2.38,5106672.0
10226,Turkmenistan,2012,68.9,Asia,2.35,5172941.0
10227,Turkmenistan,2013,69.2,Asia,2.33,5240088.0
10228,Turkmenistan,2014,69.6,Asia,2.3,5307188.0
10229,Turkmenistan,2015,70.0,Asia,2.27,5373502.0
10230,Uganda,1950,39.63,Africa,6.89,5158193.0
10231,Uganda,1951,39.94,Africa,6.89,5308673.0
10232,Uganda,1952,40.51,Africa,6.9,5455540.0
10233,Uganda,1953,41.08,Africa,6.9,5601243.0
10234,Uganda,1954,41.65,Africa,6.91,5748208.0
10235,Uganda,1955,42.24,Africa,6.92,5898834.0
10236,Uganda,1956,42.82,Africa,6.93,6055517.0
10237,Uganda,1957,43.42,Africa,6.94,6220628.0
10238,Uganda,1958,44.03,Africa,6.96,6396454.0
10239,Uganda,1959,44.64,Africa,6.98,6585103.0
10240,Uganda,1960,45.27,Africa,7.0,6788211.0
10241,Uganda,1961,45.91,Africa,7.02,7006629.0
10242,Uganda,1962,46.56,Africa,7.04,7240155.0
10243,Uganda,1963,47.22,Africa,7.06,7487411.0
10244,Uganda,1964,47.86,Africa,7.08,7746181.0
10245,Uganda,1965,48.49,Africa,7.09,8014376.0
10246,Uganda,1966,49.07,Africa,7.11,8292747.0
